Algorithm,Function,Instance,Dimension,ERT,min_ERT,RELERT
DE-AUTO_voglis_noiseless,9,3,5,1467.4782608695652,639.3,2.2954454260434307
DE-AUTO_voglis_noiseless,9,3,10,3036.3333333333335,1951.0,1.5562959166239536
DE-AUTO_voglis_noiseless,9,4,2,772.3529411764706,144.9,5.330248041245484
DE-AUTO_voglis_noiseless,9,4,3,495.5833333333333,326.9375,1.515835085707003
DE-AUTO_voglis_noiseless,9,4,5,1226.6666666666667,639.3,1.918765316231295
DE-AUTO_voglis_noiseless,9,4,10,3234.913043478261,1951.0,1.6580794687228402
DE-AUTO_voglis_noiseless,9,5,2,467.3157894736842,144.9,3.2250917147942317
DE-AUTO_voglis_noiseless,9,5,3,729.9565217391304,326.9375,2.2327096822454764
DE-AUTO_voglis_noiseless,9,5,5,1039.095238095238,639.3,1.6253640514550887
DE-AUTO_voglis_noiseless,9,5,10,21500.235294117647,1951.0,11.020110350649743
DE-AUTO_voglis_noiseless,10,1,2,1208.6923076923076,138.125,8.75071353985381
DE-AUTO_voglis_noiseless,10,1,3,882.9444444444445,160.66666666666666,5.495504840940526
DE-AUTO_voglis_noiseless,10,1,5,3706.1875,235.7,15.724172677131948
DE-AUTO_voglis_noiseless,10,1,10,16081.272727272728,1066.5,15.078549205131484
DE-AUTO_voglis_noiseless,10,2,2,664.44,138.125,4.810425339366517
DE-AUTO_voglis_noiseless,10,2,3,2202.846153846154,160.66666666666666,13.71066070858602
DE-AUTO_voglis_noiseless,10,2,5,4938.333333333333,235.7,20.95177485504172
DE-AUTO_voglis_noiseless,10,2,10,18273.352941176472,1066.5,17.133945561346902
DE-AUTO_voglis_noiseless,10,3,2,582.7647058823529,138.125,4.219110992813415
DE-AUTO_voglis_noiseless,10,3,3,736.2,160.66666666666666,4.582157676348548
DE-AUTO_voglis_noiseless,10,3,5,1039.6818181818182,235.7,4.411038685540171
DE-AUTO_voglis_noiseless,10,3,10,1932.4761904761904,1066.5,1.8119795503761746
DE-AUTO_voglis_noiseless,10,4,2,443.22727272727275,138.125,3.2088852324146444
DE-AUTO_voglis_noiseless,10,4,3,1019.2307692307693,160.66666666666666,6.343759974465369
DE-AUTO_voglis_noiseless,10,4,5,3038.5,235.7,12.891387356809505
DE-AUTO_voglis_noiseless,10,4,10,7125.235294117647,1066.5,6.68095198698326
DE-AUTO_voglis_noiseless,10,5,2,616.6666666666666,138.125,4.464555052790347
DE-AUTO_voglis_noiseless,10,5,3,984.3478260869565,160.66666666666666,6.126646220458236
DE-AUTO_voglis_noiseless,10,5,5,709.2083333333334,235.7,3.0089449865648428
DE-AUTO_voglis_noiseless,10,5,10,9399.181818181818,1066.5,8.81311000298342
DE-AUTO_voglis_noiseless,11,1,2,536.9411764705883,127.75,4.203062046736504
DE-AUTO_voglis_noiseless,11,1,3,764.5333333333333,133.3846153846154,5.731795463283352
DE-AUTO_voglis_noiseless,11,1,5,4590.885714285714,222.0,20.67966537966538
DE-AUTO_voglis_noiseless,11,1,10,2292.133333333333,277.46153846153845,8.261084927455872
DE-AUTO_voglis_noiseless,11,2,2,697.68,127.75,5.461291585127201
DE-AUTO_voglis_noiseless,11,2,3,3536.529411764706,133.3846153846154,26.51377298324174
DE-AUTO_voglis_noiseless,11,2,5,1720.9705882352941,222.0,7.75211976682565
DE-AUTO_voglis_noiseless,11,2,10,8070.35294117647,277.46153846153845,29.086384318074334
DE-AUTO_voglis_noiseless,11,3,2,250.77272727272728,127.75,1.9629959082013877
DE-AUTO_voglis_noiseless,11,3,3,5417.681818181818,133.3846153846154,40.61699171647268
DE-AUTO_voglis_noiseless,11,3,5,6410.176470588235,222.0,28.874668786433492
DE-AUTO_voglis_noiseless,11,3,10,277.46153846153845,277.46153846153845,1.0
DE-AUTO_voglis_noiseless,11,4,2,634.3333333333334,127.75,4.96542726679713
DE-AUTO_voglis_noiseless,11,4,3,563.8461538461538,133.3846153846154,4.227220299884659
DE-AUTO_voglis_noiseless,11,4,5,1552.4444444444443,222.0,6.992992992992993
DE-AUTO_voglis_noiseless,11,4,10,17205.809523809523,277.46153846153845,62.011512007076185
DE-AUTO_voglis_noiseless,11,5,2,473.0625,127.75,3.7030332681017613
DE-AUTO_voglis_noiseless,11,5,3,3854.366666666667,133.3846153846154,28.89663590926567
DE-AUTO_voglis_noiseless,11,5,5,1068.0967741935483,222.0,4.811246730601569
DE-AUTO_voglis_noiseless,11,5,10,528.4166666666666,277.46153846153845,1.9044681637556602
DE-AUTO_voglis_noiseless,12,1,2,640.5,121.4,5.275947281713344
DE-AUTO_voglis_noiseless,12,1,3,1628.7380952380952,317.8695652173913,5.123919599299164
DE-AUTO_voglis_noiseless,12,1,5,1211.9,838.4090909090909,1.44547573868257
DE-AUTO_voglis_noiseless,12,1,10,20895.58064516129,991.2333333333333,21.080385356789144
DE-AUTO_voglis_noiseless,12,2,2,539.5,121.4,4.443986820428336
DE-AUTO_voglis_noiseless,12,2,3,1006.936170212766,317.8695652173913,3.1677652735458373
DE-AUTO_voglis_noiseless,12,2,5,4937.923076923077,838.4090909090909,5.88963446420752
DE-AUTO_voglis_noiseless,12,2,10,3148.6111111111113,991.2333333333333,3.1764580601046957
DE-AUTO_voglis_noiseless,12,3,2,1073.6923076923076,121.4,8.844252946394626
DE-AUTO_voglis_noiseless,12,3,3,1773.86,317.8695652173913,5.580465052660374
DE-AUTO_voglis_noiseless,12,3,5,2195.3275862068967,838.4090909090909,2.6184443966685675
DE-AUTO_voglis_noiseless,12,3,10,1752.9375,991.2333333333333,1.7684408312876214
DE-AUTO_voglis_noiseless,12,4,2,408.15625,121.4,3.36207784184514
DE-AUTO_voglis_noiseless,12,4,3,1417.9259259259259,317.8695652173913,4.460716221624442
DE-AUTO_voglis_noiseless,12,4,5,2749.021276595745,838.4090909090909,3.278854328279013
DE-AUTO_voglis_noiseless,12,4,10,1501.0588235294117,991.2333333333333,1.5143344892182249
DE-AUTO_voglis_noiseless,12,5,2,141.41666666666666,121.4,1.164881933003844
DE-AUTO_voglis_noiseless,12,5,3,845.433962264151,317.8695652173913,2.6596882960026633
DE-AUTO_voglis_noiseless,12,5,5,1091.3589743589744,838.4090909090909,1.3017022193492782
DE-AUTO_voglis_noiseless,12,5,10,3854.095238095238,991.2333333333333,3.888181630388309
DE-AUTO_voglis_noiseless,13,1,2,535.92,144.66666666666666,3.704516129032258
DE-AUTO_voglis_noiseless,13,1,3,1707.5217391304348,365.4230769230769,4.672725525459563
DE-AUTO_voglis_noiseless,13,1,5,2048.102564102564,660.6666666666666,3.1000543351703795
DE-AUTO_voglis_noiseless,13,1,10,78441.33333333333,1631.1612903225807,48.08925628551464
DE-AUTO_voglis_noiseless,13,2,2,674.1739130434783,144.66666666666666,4.660188339010219
DE-AUTO_voglis_noiseless,13,2,3,1611.3095238095239,365.4230769230769,4.4094355982578275
DE-AUTO_voglis_noiseless,13,2,5,1625.3953488372092,660.6666666666666,2.4602351395114166
DE-AUTO_voglis_noiseless,13,2,10,55606.242424242424,1631.1612903225807,34.089971822005204
DE-AUTO_voglis_noiseless,13,3,2,569.7096774193549,144.66666666666666,3.9380853277835595
DE-AUTO_voglis_noiseless,13,3,3,1103.8222222222223,365.4230769230769,3.020669169327206
DE-AUTO_voglis_noiseless,13,3,5,3375.0384615384614,660.6666666666666,5.108534502833191
DE-AUTO_voglis_noiseless,13,3,10,343428.56862745096,1631.1612903225807,210.54237288792825
DE-AUTO_voglis_noiseless,13,4,2,297.8235294117647,144.66666666666666,2.0586879913255625
DE-AUTO_voglis_noiseless,13,4,3,898.2954545454545,365.4230769230769,2.4582340614863507
DE-AUTO_voglis_noiseless,13,4,5,2718.553191489362,660.6666666666666,4.11486355926745
DE-AUTO_voglis_noiseless,13,4,10,59530.76470588235,1631.1612903225807,36.49594007598688
DE-AUTO_voglis_noiseless,13,5,2,466.1666666666667,144.66666666666666,3.222350230414747
DE-AUTO_voglis_noiseless,13,5,3,1608.391304347826,365.4230769230769,4.401449732980052
DE-AUTO_voglis_noiseless,13,5,5,1863.8,660.6666666666666,2.82108980827447
DE-AUTO_voglis_noiseless,13,5,10,18314.541666666668,1631.1612903225807,11.227915826180965
DE-AUTO_voglis_noiseless,14,1,2,900.6153846153846,114.1875,7.887162645783335
DE-AUTO_voglis_noiseless,14,1,3,825.3111111111111,150.33333333333334,5.489874353288987
DE-AUTO_voglis_noiseless,14,1,5,2054.1923076923076,485.52,4.230911821742271
DE-AUTO_voglis_noiseless,14,1,10,15913.434782608696,1067.7931034482758,14.903106913894343
DE-AUTO_voglis_noiseless,14,2,2,519.6285714285714,114.1875,4.550660724059738
DE-AUTO_voglis_noiseless,14,2,3,641.1621621621622,150.33333333333334,4.264936777131899
DE-AUTO_voglis_noiseless,14,2,5,3124.7567567567567,485.52,6.43589709333654
DE-AUTO_voglis_noiseless,14,2,10,52910.65,1067.7931034482758,49.55140638119228
DE-AUTO_voglis_noiseless,14,3,2,514.551724137931,114.1875,4.506200101919483
DE-AUTO_voglis_noiseless,14,3,3,776.9302325581396,150.33333333333334,5.168050327437735
DE-AUTO_voglis_noiseless,14,3,5,3493.8541666666665,485.52,7.196107609710551
DE-AUTO_voglis_noiseless,14,3,10,19924.521739130436,1067.7931034482758,18.65953401907843
DE-AUTO_voglis_noiseless,14,4,2,647.4166666666666,114.1875,5.669768290457945
DE-AUTO_voglis_noiseless,14,4,3,2239.775,150.33333333333334,14.898725055432372
DE-AUTO_voglis_noiseless,14,4,5,9719.117647058823,485.52,20.017955278997412
DE-AUTO_voglis_noiseless,14,4,10,3512.0476190476193,1067.7931034482758,3.289071270179583
DE-AUTO_voglis_noiseless,14,5,2,699.1944444444445,114.1875,6.1232135255123765
DE-AUTO_voglis_noiseless,14,5,3,1629.9333333333334,150.33333333333334,10.842128603104213
DE-AUTO_voglis_noiseless,14,5,5,4450.0,485.52,9.165430878233646
DE-AUTO_voglis_noiseless,14,5,10,42708.64,1067.7931034482758,39.99711167086482
DE-AUTO_voglis_noiseless,15,1,2,17163.25,126.27272727272727,135.92206623470122
DE-AUTO_voglis_noiseless,15,1,3,45897.4,492.29411764705884,93.23166447604254
DE-AUTO_voglis_noiseless,15,1,5,96645.25925925926,5983.176470588235,16.152834490900048
DE-AUTO_voglis_noiseless,15,1,10,inf,17701.137931034482,1000000.0
DE-AUTO_voglis_noiseless,15,2,2,30945.363636363636,126.27272727272727,245.06767458603312
DE-AUTO_voglis_noiseless,15,2,3,29119.75,492.29411764705884,59.15112319273509
DE-AUTO_voglis_noiseless,15,2,5,93498.75,5983.176470588235,15.626941718937413
DE-AUTO_voglis_noiseless,15,2,10,inf,17701.137931034482,1000000.0
DE-AUTO_voglis_noiseless,15,3,2,197.07142857142858,126.27272727272727,1.560680859816929
DE-AUTO_voglis_noiseless,15,3,3,11614.823529411764,492.29411764705884,23.593260843589434
DE-AUTO_voglis_noiseless,15,3,5,159616.88888888888,5983.176470588235,26.677616759847325
DE-AUTO_voglis_noiseless,15,3,10,inf,17701.137931034482,1000000.0
DE-AUTO_voglis_noiseless,15,4,2,8127.705882352941,126.27272727272727,64.36628128573244
DE-AUTO_voglis_noiseless,15,4,3,20309.23076923077,492.29411764705884,41.25426252562111
DE-AUTO_voglis_noiseless,15,4,5,inf,5983.176470588235,1000000.0
DE-AUTO_voglis_noiseless,15,4,10,inf,17701.137931034482,1000000.0
DE-AUTO_voglis_noiseless,15,5,2,9293.941176470587,126.27272727272727,73.60212594757125
DE-AUTO_voglis_noiseless,15,5,3,28886.409090909092,492.29411764705884,58.67713640165546
DE-AUTO_voglis_noiseless,15,5,5,201848.56,5983.176470588235,33.7360198202804
DE-AUTO_voglis_noiseless,15,5,10,inf,17701.137931034482,1000000.0
DE-AUTO_voglis_noiseless,16,1,2,459.77777777777777,177.9090909090909,2.5843411116788735
DE-AUTO_voglis_noiseless,16,1,3,106712.27777777778,436.76190476190476,244.325973978776
DE-AUTO_voglis_noiseless,16,1,5,386564.60869565216,1038.6875,372.16642030991244
DE-AUTO_voglis_noiseless,16,1,10,inf,8234.56,1000000.0
DE-AUTO_voglis_noiseless,16,2,2,35752.692307692305,177.9090909090909,200.96045752918516
DE-AUTO_voglis_noiseless,16,2,3,39789.42105263158,436.76190476190476,91.10094222691487
DE-AUTO_voglis_noiseless,16,2,5,201467.14285714287,1038.6875,193.96319187160995
DE-AUTO_voglis_noiseless,16,2,10,inf,8234.56,1000000.0
DE-AUTO_voglis_noiseless,16,3,2,28456.5,177.9090909090909,159.9496678589678
DE-AUTO_voglis_noiseless,16,3,3,78218.44,436.76190476190476,179.087139119058
DE-AUTO_voglis_noiseless,16,3,5,193981.8,1038.6875,186.7566520247909
DE-AUTO_voglis_noiseless,16,3,10,2710427.2,8234.56,329.15264446430655
DE-AUTO_voglis_noiseless,16,4,2,43158.083333333336,177.9090909090909,242.58503662067793
DE-AUTO_voglis_noiseless,16,4,3,inf,436.76190476190476,1000000.0
DE-AUTO_voglis_noiseless,16,4,5,inf,1038.6875,1000000.0
DE-AUTO_voglis_noiseless,16,4,10,inf,8234.56,1000000.0
DE-AUTO_voglis_noiseless,16,5,2,55818.454545454544,177.9090909090909,313.7470618293306
DE-AUTO_voglis_noiseless,16,5,3,88201.375,436.76190476190476,201.94383722197995
DE-AUTO_voglis_noiseless,16,5,5,222534.80952380953,1038.6875,214.24616116378556
DE-AUTO_voglis_noiseless,16,5,10,inf,8234.56,1000000.0
DE-AUTO_voglis_noiseless,17,1,2,8753.925,412.76190476190476,21.208170858329485
DE-AUTO_voglis_noiseless,17,1,3,46093.375,592.5454545454545,77.78875805461799
DE-AUTO_voglis_noiseless,17,1,5,154235.0,1310.32,117.70788814945968
DE-AUTO_voglis_noiseless,17,1,10,inf,2803.4166666666665,1000000.0
DE-AUTO_voglis_noiseless,17,2,2,13747.0,412.76190476190476,33.30491462851869
DE-AUTO_voglis_noiseless,17,2,3,44591.86,592.5454545454545,75.25474992328935
DE-AUTO_voglis_noiseless,17,2,5,188764.41176470587,1310.32,144.05978063732974
DE-AUTO_voglis_noiseless,17,2,10,384113.6296296296,2803.4166666666665,137.01624670953763
DE-AUTO_voglis_noiseless,17,3,2,8555.485714285714,412.76190476190476,20.72741116751269
DE-AUTO_voglis_noiseless,17,3,3,26469.809523809523,592.5454545454545,44.6713569748243
DE-AUTO_voglis_noiseless,17,3,5,71678.02173913043,1310.32,54.70268464125591
DE-AUTO_voglis_noiseless,17,3,10,inf,2803.4166666666665,1000000.0
DE-AUTO_voglis_noiseless,17,4,2,10138.42857142857,412.76190476190476,24.562413474850022
DE-AUTO_voglis_noiseless,17,4,3,21661.116279069767,592.5454545454545,36.556041587874724
DE-AUTO_voglis_noiseless,17,4,5,134481.2857142857,1310.32,102.63239950110334
DE-AUTO_voglis_noiseless,17,4,10,511457.875,2803.4166666666665,182.4409054427633
DE-AUTO_voglis_noiseless,17,5,2,9404.921052631578,412.76190476190476,22.785341728802855
DE-AUTO_voglis_noiseless,17,5,3,35892.743589743586,592.5454545454545,60.57382317999071
DE-AUTO_voglis_noiseless,17,5,5,136269.15555555557,1310.32,103.99685233802091
DE-AUTO_voglis_noiseless,17,5,10,inf,2803.4166666666665,1000000.0
DE-AUTO_voglis_noiseless,18,1,2,24130.05,554.4,43.52462121212121
DE-AUTO_voglis_noiseless,18,1,3,76645.73913043478,1077.2894736842106,71.1468375053502
DE-AUTO_voglis_noiseless,18,1,5,inf,3361.3529411764707,1000000.0
DE-AUTO_voglis_noiseless,18,1,10,inf,14591.9898989899,1000000.0
DE-AUTO_voglis_noiseless,18,2,2,20283.486486486487,554.4,36.58637533637534
DE-AUTO_voglis_noiseless,18,2,3,80025.3829787234,1077.2894736842106,74.28401087503943
DE-AUTO_voglis_noiseless,18,2,5,174169.96296296295,3361.3529411764707,51.815434442895366
DE-AUTO_voglis_noiseless,18,2,10,2985369.0,14591.9898989899,204.58957418868937
DE-AUTO_voglis_noiseless,18,3,2,14899.272727272728,554.4,26.87459005640824
DE-AUTO_voglis_noiseless,18,3,3,84515.125,1077.2894736842106,78.45163910398905
DE-AUTO_voglis_noiseless,18,3,5,133829.82352941178,3361.3529411764707,39.81427296431759
DE-AUTO_voglis_noiseless,18,3,10,inf,14591.9898989899,1000000.0
DE-AUTO_voglis_noiseless,18,4,2,16213.0,554.4,29.244227994227995
DE-AUTO_voglis_noiseless,18,4,3,38780.40476190476,1077.2894736842106,35.998128366816836
DE-AUTO_voglis_noiseless,18,4,5,290056.1111111111,3361.3529411764707,86.29147732686224
DE-AUTO_voglis_noiseless,18,4,10,inf,14591.9898989899,1000000.0
DE-AUTO_voglis_noiseless,18,5,2,18642.60714285714,554.4,33.62663626056483
DE-AUTO_voglis_noiseless,18,5,3,59419.36363636364,1077.2894736842106,55.15635777369661
DE-AUTO_voglis_noiseless,18,5,5,247356.41379310345,3361.3529411764707,73.58834913257544
DE-AUTO_voglis_noiseless,18,5,10,inf,14591.9898989899,1000000.0
DE-AUTO_voglis_noiseless,19,1,2,3100.6153846153848,218.0,14.223006351446719
DE-AUTO_voglis_noiseless,19,1,3,19885.147058823528,679.8780487804878,29.248108678448958
DE-AUTO_voglis_noiseless,19,1,5,270387.20408163266,12788.318181818182,21.143296580316264
DE-AUTO_voglis_noiseless,19,1,10,inf,123907.62790697675,1000000.0
DE-AUTO_voglis_noiseless,19,2,2,2264.1724137931033,218.0,10.386111989876621
DE-AUTO_voglis_noiseless,19,2,3,43711.125,679.8780487804878,64.29259641255605
DE-AUTO_voglis_noiseless,19,2,5,inf,12788.318181818182,1000000.0
DE-AUTO_voglis_noiseless,19,2,10,inf,123907.62790697675,1000000.0
DE-AUTO_voglis_noiseless,19,3,2,3422.1935483870966,218.0,15.698135543060076
DE-AUTO_voglis_noiseless,19,3,3,38131.92105263158,679.8780487804878,56.086413028085914
DE-AUTO_voglis_noiseless,19,3,5,1122238.0,12788.318181818182,87.75493259117874
DE-AUTO_voglis_noiseless,19,3,10,inf,123907.62790697675,1000000.0
DE-AUTO_voglis_noiseless,19,4,2,50413.92307692308,218.0,231.25652787579395
DE-AUTO_voglis_noiseless,19,4,3,13163.972972972973,679.8780487804878,19.36225621136832
DE-AUTO_voglis_noiseless,19,4,5,1009035.5,12788.318181818182,78.9029085493508
DE-AUTO_voglis_noiseless,19,4,10,inf,123907.62790697675,1000000.0
DE-AUTO_voglis_noiseless,19,5,2,37776.88888888889,218.0,173.28848114169216
DE-AUTO_voglis_noiseless,19,5,3,23841.0,679.8780487804878,35.06658295964126
DE-AUTO_voglis_noiseless,19,5,5,1037975.0,12788.318181818182,81.16587226268291
DE-AUTO_voglis_noiseless,19,5,10,inf,123907.62790697675,1000000.0
DE-AUTO_voglis_noiseless,20,1,2,20301.41176470588,153.5,132.25675416746503
DE-AUTO_voglis_noiseless,20,1,3,57727.15,458.48,125.90985430116908
DE-AUTO_voglis_noiseless,20,1,5,inf,5855.166666666667,1000000.0
DE-AUTO_voglis_noiseless,20,1,10,inf,74530.03448275862,1000000.0
DE-AUTO_voglis_noiseless,20,2,2,34614.3,153.5,225.50032573289903
DE-AUTO_voglis_noiseless,20,2,3,6414.2,458.48,13.990141336590472
DE-AUTO_voglis_noiseless,20,2,5,inf,5855.166666666667,1000000.0
DE-AUTO_voglis_noiseless,20,2,10,inf,74530.03448275862,1000000.0
DE-AUTO_voglis_noiseless,20,3,2,55570.375,153.5,362.02198697068405
DE-AUTO_voglis_noiseless,20,3,3,10229.846153846154,458.48,22.312524327879416
DE-AUTO_voglis_noiseless,20,3,5,23694.666666666668,5855.166666666667,4.046796276792576
DE-AUTO_voglis_noiseless,20,3,10,inf,74530.03448275862,1000000.0
DE-AUTO_voglis_noiseless,20,4,2,153.5,153.5,1.0
DE-AUTO_voglis_noiseless,20,4,3,89015.56410256411,458.48,194.15364705671809
DE-AUTO_voglis_noiseless,20,4,5,182838.88888888888,5855.166666666667,31.226931579896196
DE-AUTO_voglis_noiseless,20,4,10,inf,74530.03448275862,1000000.0
DE-AUTO_voglis_noiseless,20,5,2,7565.166666666667,153.5,49.28447339847992
DE-AUTO_voglis_noiseless,20,5,3,71805.14285714286,458.48,156.6156492260139
DE-AUTO_voglis_noiseless,20,5,5,inf,5855.166666666667,1000000.0
DE-AUTO_voglis_noiseless,20,5,10,inf,74530.03448275862,1000000.0
DE-AUTO_voglis_noiseless,21,1,2,2455.1052631578946,93.44444444444444,26.273421365542273
DE-AUTO_voglis_noiseless,21,1,3,30495.674418604653,152.64285714285714,199.78448379057798
DE-AUTO_voglis_noiseless,21,1,5,13037.472222222223,285.93333333333334,45.59619569441206
DE-AUTO_voglis_noiseless,21,1,10,446806.93333333335,432.94736842105266,1032.01212415917
DE-AUTO_voglis_noiseless,21,2,2,1504.5714285714287,93.44444444444444,16.101240020383898
DE-AUTO_voglis_noiseless,21,2,3,88562.48387096774,152.64285714285714,580.1940918079309
DE-AUTO_voglis_noiseless,21,2,5,310695.23255813954,285.93333333333334,1086.60025375894
DE-AUTO_voglis_noiseless,21,2,10,11601.68,432.94736842105266,26.79697544371505
DE-AUTO_voglis_noiseless,21,3,2,965.5454545454545,93.44444444444444,10.33282888336396
DE-AUTO_voglis_noiseless,21,3,3,349.7307692307692,152.64285714285714,2.2911702242539866
DE-AUTO_voglis_noiseless,21,3,5,52609.933333333334,285.93333333333334,183.99370482629985
DE-AUTO_voglis_noiseless,21,3,10,63756.333333333336,432.94736842105266,147.26116378961018
DE-AUTO_voglis_noiseless,21,4,2,1905.3461538461538,93.44444444444444,20.39014908991128
DE-AUTO_voglis_noiseless,21,4,3,288.95454545454544,152.64285714285714,1.8930105925894414
DE-AUTO_voglis_noiseless,21,4,5,4052.864864864865,285.93333333333334,14.174160170896007
DE-AUTO_voglis_noiseless,21,4,10,146571.56097560975,432.94736842105266,338.54360060011976
DE-AUTO_voglis_noiseless,21,5,2,958.8275862068965,93.44444444444444,10.260937307802697
DE-AUTO_voglis_noiseless,21,5,3,28237.40740740741,152.64285714285714,184.99003448933257
DE-AUTO_voglis_noiseless,21,5,5,173403.92857142858,285.93333333333334,606.4488059154648
DE-AUTO_voglis_noiseless,21,5,10,130920.77142857143,432.94736842105266,302.39419610294885
DE-AUTO_voglis_noiseless,22,1,2,3335.0625,91.5,36.44877049180328
DE-AUTO_voglis_noiseless,22,1,3,4094.962962962963,191.33333333333334,21.402245451025937
DE-AUTO_voglis_noiseless,22,1,5,46252.717948717946,418.55555555555554,110.50556451777582
DE-AUTO_voglis_noiseless,22,1,10,628728.55,2093.6153846153848,300.3075706359996
DE-AUTO_voglis_noiseless,22,2,2,427.1,91.5,4.66775956284153
DE-AUTO_voglis_noiseless,22,2,3,1007.625,191.33333333333334,5.26633275261324
DE-AUTO_voglis_noiseless,22,2,5,152316.17073170733,418.55555555555554,363.9090885546499
DE-AUTO_voglis_noiseless,22,2,10,inf,2093.6153846153848,1000000.0
DE-AUTO_voglis_noiseless,22,3,2,41434.0,91.5,452.8306010928962
DE-AUTO_voglis_noiseless,22,3,3,2188.6666666666665,191.33333333333334,11.439024390243901
DE-AUTO_voglis_noiseless,22,3,5,49132.666666666664,418.55555555555554,117.38624900451288
DE-AUTO_voglis_noiseless,22,3,10,inf,2093.6153846153848,1000000.0
DE-AUTO_voglis_noiseless,22,4,2,233.9047619047619,91.5,2.556336195680458
DE-AUTO_voglis_noiseless,22,4,3,2361.0344827586205,191.33333333333334,12.33990147783251
DE-AUTO_voglis_noiseless,22,4,5,193783.21951219512,418.55555555555554,462.98088017248637
DE-AUTO_voglis_noiseless,22,4,10,inf,2093.6153846153848,1000000.0
DE-AUTO_voglis_noiseless,22,5,2,307.7037037037037,91.5,3.3628820076907506
